,id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle
1787,1840,Sulieman Benn,S Benn,West India,1981-07-22,False,False,
1788,1841,Jerome Taylor,J Taylor,West India,1984-06-22,False,True,
1789,1842,Liam Plunkett,L Plunkett,England,1985-04-06,True,True,FAST_SEAM
1790,1843,Sam Robson,S Robson,England,1989-07-01,False,True,
1791,1844,Jermaine Blackwood,J Blackwood,West India,1991-11-20,False,True,
1792,1845,Dane Piedt,D Piedt,South Africa,1990-03-06,False,True,
1793,1846,Stiaan van Zyl,S van Zyl,South Africa,1987-09-19,False,False,
1794,1847,Niroshan Dickwella,N Dickwella,Sri Lanka,1993-06-23,False,False,
1795,1849,Neville Madziva,N Madziva,Zimbabwe,1991-08-02,False,True,
1796,1850,Taurai Muzarabani,T Muzarabani,Zimbabwe,1987-03-27,False,True,
1797,1851,John Nyumbu,J Nyumbu,Zimbabwe,1985-05-31,False,True,
1798,1852,Donald Tiripano,D Tiripano,Zimbabwe,1988-03-17,False,True,
1800,1854,Lahiru Gamage,L Gamage,Sri Lanka,1988-04-05,False,True,
1805,1859,Scott Kuggeleijn,S Kuggeleijn,New Zealand,1992-01-03,False,True,
1807,1861,Cameron Bancroft,C Bancroft,Australia,1992-11-19,False,True,
1808,1862,Simon Mackin,S Mackin,Australia,1992-09-01,False,True,
1809,1863,Danushka Gunathilaka,D Gunathilaka,Sri Lanka,1991-03-17,False,False,
1810,1864,Ishan Jayaratne,I Jayaratne,Sri Lanka,1989-06-26,False,True,
1811,1865,Farveez Maharoof,F Maharoof,Sri Lanka,1984-09-07,False,True,
1814,1868,Sachith Pathirana,S Pathirana,Sri Lanka,1989-03-21,False,False,
1815,1869,Lakshan Sandakan,L Sandakan,Sri Lanka,1991-06-10,False,True,
1816,1870,Justin Kemp,J Kemp,South Africa,1977-10-02,False,True,
1820,1874,Dane Vilas,D Vilas,South Africa,1985-06-10,False,True,
1822,1876,Asif Raza,A Raza,Pakistan,1987-01-11,False,False,
1823,1877,Mustafa Iqbal,MM Iqbal,Pakistan,1989-08-30,False,False,
1824,1878,Aizaz Cheema,A Cheema,Pakistan,1979-09-05,False,True,
1825,1879,Imran Ali,I Ali,Pakistan,1980-10-21,False,True,
1826,1880,Saad Nasim,S Nasim,Pakistan,1990-04-29,False,True,
1827,1881,Adnan Rasool,A Rasool,Pakistan,1981-05-01,False,True,
1831,1885,Daryn Smit,D Smit,South Africa,1984-01-28,False,True,
1835,1889,Khayelihle Zondo,K Zondo,South Africa,1990-03-07,False,True,
1836,1890,Robbie Frylinck,R Frylinck,South Africa,1984-09-27,False,True,
1838,1892,Craig Alexander,C Alexander,South Africa,1987-01-05,False,True,
1840,1894,Keshav Maharaj,K Maharaj,South Africa,1990-02-07,False,True,
1842,1896,Cameron Delport,C Delport,South Africa,1989-05-12,False,False,
1843,1897,Shane Dowrich,S Dowrich,West India,1991-10-30,False,True,
1844,1898,Ashley Nurse,A Nurse,West India,1988-12-22,False,True,
1845,1899,Jonathan Carter,J Carter,West India,1987-11-16,False,False,
1846,1900,Akeal Hosein,A Hosein,West India,1993-04-24,False,False,
1847,1901,Raymon Reifer,R Reifer,West India,1991-05-11,False,False,
1848,1902,Kyle Mayers,K Mayers,West India,1992-09-08,False,False,
1849,1903,Mitchell Santner,M Santner,New Zealand,1992-02-05,False,False,
1850,1904,Taijul Islam,T Islam,Bangladesh,1992-02-07,False,False,
1851,1905,Shuvagata Hom,S Hom,Bangladesh,1986-11-11,False,True,
1852,1906,Jason Roy,J Roy,England,1990-07-21,True,True,
1855,1910,Imran Khan,I Khan,Pakistan,1987-07-15,False,True,
1856,1911,Yasir Shah,Y Shah,Pakistan,1986-05-02,False,True,
1857,1912,Shahadat Hossain,S Hossain,Bangladesh,1986-08-07,False,True,
1859,1914,Wellington Masakadza,W Masakadza,Zimbabwe,1993-10-04,False,False,
1861,1916,Peter Moor,P Moor,Zimbabwe,1992-02-02,False,True,
1862,1917,Tawanda Mupariwa,T Mupariwa,Zimbabwe,1985-04-16,False,True,
1864,1919,Soumya Sarkar,S Sarkar,Bangladesh,1993-02-25,False,False,
1865,1920,Tharindu Kaushal,T Kaushal,Sri Lanka,1993-03-05,False,True,
1866,1922,Simon Harmer,S Harmer,South Africa,1989-02-10,False,True,
2132,2290,Shoaib Mohammad,Shoaib Mohammad,Pakistan,1961-01-08,False,True,
2245,2409,George Codrington,GR Codrington,Barbados,1966-11-26,False,True,
2264,2428,Tim de Leede,TBM de Leede,Dutch,1968-01-25,False,True,
2282,2447,Sunil Dhaniram,S Dhaniram,Guyanan,1968-10-17,False,True,
2299,2465,Billy Stelling,WF Stelling,South Africa,1969-06-30,False,True,
2313,2479,Dougie Brown,DR Brown,Scotland,1969-10-29,False,True,
2321,2487,Luuk Troost,LP van Troost,Dutch,1969-12-28,False,True,
2323,2489,Paul Hoffmann,PJC Hoffmann,Australia,1970-01-14,False,True,
2332,2498,John Davison,JM Davison,Canadian,1970-05-09,False,True,
2341,2507,Mohammad Rafique,Mohammad Rafique,Pakistan,1970-09-05,False,True,
2356,2523,Dwayne Leverock,RDM Leverock,Bermudian,1971-07-14,False,True,
2373,2540,Saleem Mukuddem,S Mukuddem,South Africa,1972-01-20,False,True,
2406,2574,Lameck Ngoche,LN Onyango,Kenyan,1973-09-22,False,True,
2409,2577,Russel Arnold,RP Arnold,Sri Lanka,1973-10-25,False,True,
2417,2585,Craig Wright,CM Wright,Scotland,1974-04-28,False,True,
2421,2589,Ian Bradshaw,IDR Bradshaw,Barbados,1974-07-09,False,True,
2422,2590,Mohammad Yousuf,Mohammad Yousuf,Pakistan,1974-08-27,False,True,
2426,2594,Michael Vaughan,MP Vaughan,England,1974-10-29,False,True,
2433,2601,Andrew Hall,AJ Hall,South Africa,1975-07-31,False,True,
2436,2604,Kyle McCallan,WK McCallan,Ireland,1975-08-27,False,True,
2437,2605,Andre Botha,AC Botha,South Africa,1975-09-12,False,True,
2441,2609,Gary Bazil Brent,GB Brent,Zimbabwe,1976-01-13,False,True,
2450,2618,Craig McMillan,CD McMillan,New Zealand,1976-09-13,False,True,
2456,2624,David Langford-Smith,D Langford-Smith,Australia,1976-12-07,False,True,
2458,2626,Kevin Hurdle,KAD Hurdle,Bermudian,1976-12-30,False,True,
2460,2628,Peter Ongondo,PJ Ongondo,Kenyan,1977-02-10,False,True,
2465,2633,Glenn Rogers,GA Rogers,Australia,1977-04-12,False,True,
2471,2639,Nathan Bracken,NW Bracken,Australia,1977-09-12,False,True,
2474,2642,Corey Collymore,CD Collymore,Barbados,1977-12-21,False,True,
2476,2644,Balaji Rao,B Rao,India,1978-03-04,False,True,
2478,2646,Daren Powell,DBL Powell,Jamaican,1978-04-15,False,True,
2486,2654,Jimmy Kamande,JK Kamande,Kenyan,1978-12-12,False,True,
2491,2659,Bernardus Loots,BP Loots,South Africa,1979-04-19,False,True,
2492,2660,Abdool Samad,AM Samad,Guyanan,1979-05-03,False,True,
2498,2666,Malinga Bandara,HMCM Bandara,Sri Lanka,1979-12-31,False,True,
2499,2667,Khurram Chohan,K Chohan,Canadian,1980-02-22,False,True,
2502,2670,Andy McKay,AJ McKay,New Zealand,1980-04-17,False,True,
2504,2672,Kevin Sandher,KT Sandher,Canadian,1980-07-16,False,True,
2510,2678,Rao Iftikhar Anjum,Iftikhar Anjum,Pakistan,1980-12-01,False,True,
2511,2679,Danish Kaneria,Danish Kaneria,Pakistan,1980-12-16,False,True,
2514,2682,Gerrie Snyman,G Snyman,Namibian,1981-04-30,False,True,
2518,2686,Sajid Mahmood,SI Mahmood,England,1981-12-21,False,True,
2521,2689,Luke Woodcock,LJ Woodcock,New Zealand,1982-03-19,False,True,
2523,2691,Khan Abdur Razzak,Abdur Razzak,Bangladesh,1982-06-15,False,True,
2535,2703,Syed Rasel,Syed Rasel,Bangladesh,1984-07-03,False,True,
2536,2704,Anthony Ireland,AJ Ireland,Zimbabwe,1984-08-30,False,True,
2538,2706,Ed Rainsford,EC Rainsford,Zimbabwe,1984-12-14,False,True,
2540,2708,Delyone Borden,DCC Borden,Bermudian,1985-03-04,False,True,
2541,2709,Berend Westdijk,BA Westdijk,Dutch,1985-03-05,False,True,
2542,2710,Ajmal Shahzad,A Shahzad,England,1985-07-27,False,True,
2543,2711,Aftab Ahmed,Aftab Ahmed,Bangladesh,1985-11-10,False,True,
2551,2719,Suhrawadi Shuvo,S Shuvo,Bangladesh,1988-11-21,False,True,
2552,2720,Alexei Kervezee,AN Kervezee,Namibian,1989-09-11,False,True,
2554,2722,Carlos Brathwaite,C Brathwaite,West India,1988-07-18,True,True,MEDIUM_SEAM
2555,2723,Peter Chase,P Chase,Ireland,1993-10-09,False,True,
2556,2724,Sohail Khan,S Khan,Pakistan,1984-03-06,False,True,
2558,2726,Mohammad Tauqir,M Tauqir,Emirati,1971-06-21,False,True,
2561,2729,Krishna Karate,K Karate,Emirati,1984-08-24,False,True,
2568,2736,Domnic Joseph,D Joseph,India,1981-03-09,False,True,
2569,2737,Akshay Wakhare,A Wakhare,India,1985-10-03,False,True,
2570,2738,Nitish Rana,N Rana,India,1993-12-27,True,False,
2571,2739,Siddhesh Lad,SD Lad,India,1992-05-23,True,True,
2572,2740,Hardik Pandya,H Pandya,India,1993-10-11,True,True,
2573,2741,Jagadeesha Suchith,J Suchith,India,1994-01-16,False,False,
2575,2743,KC Cariappa,KC Cariappa,India,1994-04-13,False,True,
2577,2745,Pradeep Sahu,P Sahu,India,1985-08-21,False,True,
2578,2746,Barinder Sran,B Sran,India,1992-12-10,False,False,
2581,2749,Mark Wood,M Wood,England,1990-01-11,False,True,
2583,2751,Shai Hope,S Hope,West India,1993-11-10,False,True,
2585,2754,Mohammad Shahid,M Shahid,Bangladesh,1988-11-01,False,True,
2586,2755,Zafar Ansari,Z Ansari,England,1991-12-10,False,False,
2587,2756,Sam Billings,S Billings,England,1991-06-15,True,True,
2588,2757,Lewis Gregory,L Gregory,England,1992-05-24,False,True,
2589,2758,David Willey,D Willey,England,1990-02-28,False,True,
2590,2759,Babar Azam,B Azam,Pakistan,1994-10-15,False,True,
2591,2760,Imad Wasim,I Wasim,Pakistan,1988-12-18,False,False,
2594,2763,Eddie Leie,E Leie,South Africa,1986-11-16,False,True,
2596,2765,Ben Wheeler,B Wheeler,New Zealand,1991-11-10,False,True,
2597,2766,Craig Overton,C Overton,England,1994-04-10,False,True,
2599,2768,Satsimranjit Dhindsa,S Dhindsa,Canadian,1991-02-05,False,True,
2601,2770,Saad Zafar,S Zafar,Canadian,1986-11-10,False,False,
2603,2772,Anas Khan,Anas Khan,Hong Konger,1993-02-26,False,False,
2604,2773,Anshy Rath,A Rath,Hong Konger,1997-11-05,False,False,ORTHODOX
2606,2775,Tyrone Kane,T Kane,Ireland,1994-08-07,False,True,
2608,2777,Karan KC,Karan KC,Nepal,1991-10-10,False,True,
2612,2781,Max O'Dowd,M O'Dowd,Dutch,1994-03-04,False,True,
2614,2783,Con de Lange,C de Lange,Scotland,1981-02-11,False,True,
2615,2784,George Munsey,G Munsey,Scotland,1993-02-21,True,False,
2616,2785,Mohammad Shahzad,Mohammad Shahzad,Emirati,1979-08-15,False,True,
2617,2786,Umair Ali,U Ali,Emirati,1986-03-03,False,True,
2620,2789,Adil Bhatti,A Bhatti,American,1984-10-28,False,True,
2622,2791,Jasdeep Singh,J Singh,American,1993-02-10,False,True,
2623,2792,Naseer Jamali,N Jamali,American,1989-09-10,False,True,
2625,2794,Timil Patel,T Patel,American,1983-12-01,False,True,
2626,2795,Hammad Shahid,H Shahid,American,1991-03-07,False,True,
2629,2798,Sese Bau,S Bau,Papuan,1992-06-23,False,False,
2630,2799,Loa Nou,L Nou,Papuan,1987-12-31,False,True,
2631,2800,Lega Siaka,L Siaka,Papuan,1992-12-21,False,True,
2632,2801,Chad Soper,C Soper,Papuan,1991-11-19,False,True,
2635,2804,Lucas Oluoch,L Oluoch,Kenyan,1991-08-07,False,True,
2637,2806,Narendra Patel,N Patel,Kenyan,1986-11-30,False,True,
2642,2811,Cornelis Bodenstein,C Bodenstein,Jersey,1992-11-03,False,False,
2646,2815,Anthony Hawkins-Kay,A Hawkins-Kay,Jersey,1990-05-19,False,True,
2647,2816,Ben Kynman,B Kynman,Jersey,1995-04-18,False,True,
2650,2819,Chuggy Perchard DUPLICATE,C Perchard,Jersey,1992-07-18,False,True,
2652,2821,Ben Stevens,B Stevens,Jersey,1992-05-05,False,False,
2653,2822,Nat Watkins,N Watkins,Jersey,1991-11-07,False,True,
2655,2824,Aamir Kaleem,A Kaleem,Omani,1981-11-20,False,False,
2656,2825,Amir Ali,A Ali,Omani,1978-11-24,False,True,
2657,2826,Munis Ansari,M Ansari,Omani,1984-04-01,False,True,
2659,2828,Khawar Ali,K Ali,Omani,1985-12-20,False,True,
2660,2829,Ajay Lalcheta,A Lalcheta,Omani,1983-10-22,False,False,
2661,2830,Mehran Khan,M Khan,Omani,1987-04-13,False,True,
2662,2831,Mohammad Nadeem,M Nadeem,Omani,1982-09-04,False,True,
2663,2832,Rajeshkumar Ranpura,R Ranpura,Omani,1983-07-17,False,False,
2668,2837,Zeeshan Maqsood,Z Maqsood,Omani,1987-10-24,False,False,
2669,2838,Andrew Mathieson,A Mathieson,New Zealand,1989-10-10,False,True,
2670,2839,Reece Topley,R Topley,England,1994-02-21,False,True,
2692,2861,Fred Klaassen,F Klaassen,Dutch,1992-11-13,False,True,
2701,2871,Reece Kelly,R Kelly,Ireland,1998-07-14,False,True,
2702,2872,Bilal Asif,B Asif,Pakistan,1985-09-24,False,True,
2705,2875,George Worker,G Worker,New Zealand,1989-08-23,False,False,
2706,2876,Dasun Shanaka,D Shanaka,Sri Lanka,1991-09-09,False,True,
2707,2877,Jeffrey Vandersay,J Vandersay,Sri Lanka,1990-02-05,False,True,
2708,2878,Mark Footitt,M Footitt,England,1985-11-25,False,True,
2709,2879,Jomel Warrican,J Warrican,West India,1992-05-20,False,False,
2710,2880,Aamer Yamim,A Yamim,Pakistan,1990-06-26,False,True,
2711,2881,Tendai Chisoro,T Chisoro,Zimbabwe,1988-02-12,False,False,
2712,2882,Amir Hamza,A Hamza,Afghanistan,1991-08-15,False,True,
2713,2883,Fareed Ahmad,F Ahmad,Afghanistan,1994-08-10,False,False,
2715,2885,Rashid Khan,R Khan,Afghanistan,1998-09-20,True,True,LEG_SPIN
2717,2887,Kamrul Islam,K Islam,Bangladesh,1991-12-10,True,True,MEDIUM_SEAM
2718,2888,Iftikhar Ahmed,I Ahmed,Pakistan,1990-09-03,False,True,
2720,2890,Henry Nicholls,H Nicholls,New Zealand,1991-11-15,False,False,
2721,2891,Miguel Cummins,M Cummins,West India,1990-09-05,False,False,
2723,2893,Rokhan Barakzai,R Barakzai,Afghanistan,1989-01-01,False,False,
2724,2894,Yamin Ahmadzai,Y Ahmadzai,Afghanistan,1992-07-25,False,True,
2726,2896,Mohammad Amir,M Amir,Pakistan,1992-04-13,False,False,
2727,2897,Todd Astle,T Astle,New Zealand,1986-09-24,False,True,
2728,2898,Stephen Cook,S Cook,South Africa,1982-11-29,False,True,
2731,2901,Karim Janat,K Janat,Afghanistan,1998-08-11,False,True,
2739,2909,Zahir Khan,Z Khan,Afghanistan,1998-12-20,False,False,
2741,2911,Abdul Halim,A Halim,Bangladesh,1998-11-02,False,True,
2744,2914,Mehedi Hasan Rana,MH Rana,Bangladesh,1997-01-01,False,False,
2745,2915,Mohammad Saifuddin,M Saifuddin,Bangladesh,1996-11-01,False,True,
2748,2918,Saleh Ahmed Shawon,SA Shawon,Bangladesh,1997-07-21,False,False,
2755,2925,Abdul Haseeb,A Haseeb,Canadian,1997-02-04,False,True,
2758,2928,Shlok Patel,S Patel,Canadian,1998-07-14,False,False,
2759,2929,Kurt Ramdath,K Ramdath,Canadian,1997-07-03,False,True,
2765,2935,Brad Taylor,B Taylor,England,1997-03-14,False,True,
2766,2936,George Bartlett,G Bartlett,England,1998-03-14,False,True,
2767,2937,Jack Burnham,J Burnham,England,1997-01-18,False,True,
2768,2938,Mason Crane,M Crane,England,1997-02-18,False,True,
2769,2939,Sam Curran,S Curran,England,1998-06-03,False,False,
2770,2940,Ryan Davies,R Davies,England,1996-11-05,False,True,
2771,2941,Aneurin Donald,A Donald,England,1996-12-20,False,True,
2772,2942,George Garton,G Garton,England,1997-04-15,False,False,
2773,2943,Ben Green,B Green,England,1997-09-28,False,True,
2774,2944,Max Holden,M Holden,England,1997-12-18,False,False,
2775,2945,Dan Lawrence,D Lawrence,England,1997-07-12,False,True,
2776,2946,Saqib Mahmood,S Mahmood,England,1997-02-25,False,True,
2777,2947,Tom Moores,T Moores,England,1996-09-04,False,False,
2778,2948,Callum Taylor,C Taylor,England,1997-06-26,False,True,
2781,2951,Josaia Baleicikoibia,J Baleicikoibia,Fiji,1997-06-30,False,True,
2783,2953,Jack Charters,J Charters,Fiji,1999-04-20,False,True,
2786,2956,Vaibhav Kapadia,V Kapadia,Fiji,1998-02-06,False,True,
2790,2960,Cakacaka Tikoisuva,C Tikoisuva,Fiji,1997-05-31,False,True,
2791,2961,Peni Vuniwaqa,P Vuniwaqa,Fiji,1997-09-29,False,True,
2794,2964,Khaleel Ahmed,K Ahmed,India,1997-12-05,False,True,
2798,2968,Mayank Dagar,M Dagar,India,1996-11-11,False,True,
2800,2970,Mahipal Lomror,M Lomror,India,1999-11-16,False,False,
2802,2972,Rishabh Pant,R Pant,India,1997-10-04,False,False,
2803,2973,Washington Sundar,W Sundar,India,1999-10-05,True,False,
2805,2975,Ishan Kishan,I Kishan,India,1998-07-18,False,False,
2807,2977,Rory Anders,R Anders,Ireland,1997-12-10,False,True,
2809,2979,Varun Chopra,V Chopra,Ireland,2000-02-01,False,True,
2813,2983,Joshua Little,J Little,Ireland,1999-11-01,False,True,
2817,2987,Harry Tector,H Tector,Ireland,1999-11-06,False,True,
2822,2992,Petrus Burger,P Burger,Namibian,1999-11-03,False,True,
2823,2993,Niko Davin,N Davin,Namibian,1997-12-19,False,True,
2825,2995,Burton Jacobs,B Jacobs,Namibian,1997-04-17,False,True,
2826,2996,Fritz Coetzee,F Coetzee,Namibian,1997-06-04,False,True,
2828,2998,SJ Loftie-Eaton,SJ Loftie-Eaton,Namibian,1996-10-11,False,True,
2830,3000,Chrischen Olivier,C Olivier,Namibian,1998-03-13,False,True,
2831,3001,Francois Rautenbach,F Rautenbach,Namibian,1997-10-17,False,True,
2834,3004,Warren van Wyk,W van Wyk,Namibian,1997-11-20,False,False,
2837,3007,Dipendra Singh Airee,DS Airee,Nepal,2000-01-24,False,True,
2840,3010,Sushil Kandel,S Kandel,Nepal,1997-04-08,False,False,
2843,3013,Sandeep Lamichhane,S Lamichhane,Nepal,2000-08-14,False,True,
2849,3019,Prem Tamang,P Tamang,Nepal,1996-12-25,False,True,
2852,3022,Zak Gibson,Z Gibson,New Zealand,1997-03-19,False,True,
2855,3025,Aniket Parikh,A Parikh,New Zealand,1997-07-07,False,True,
2856,3026,Dale Phillips,D Phillips,New Zealand,1998-10-15,False,True,
2857,3027,Glenn Phillips,G Phillips,New Zealand,1996-12-06,False,True,
2858,3028,Rachin Ravindra,R Ravindra,New Zealand,1999-11-18,False,False,
2861,3031,Nathan Smith,N Smith,New Zealand,1998-07-15,False,True,
2867,3037,Hasan Khan,H Khan,Pakistan,1998-10-16,False,True,ORTHODOX
2871,3041,Hasan Mohsin,H Mohsin,Pakistan,1998-01-11,False,True,
2873,3043,Saif Ali,S Ali,Pakistan,1997-10-27,False,True,
2875,3045,Sameen Gul,S Gul,Pakistan,1999-02-04,False,True,
2876,3046,Shadab Khan,S Khan,Pakistan,1998-10-04,False,True,
2881,3051,Tony de Zorzi,T de Zorzi,South Africa,1997-08-28,False,False,
2882,3052,Scott Cameron,S Cameron,Scotland,1996-09-24,False,True,
2888,3058,Mohammad Ghaffar,M Ghaffar,Scotland,1997-09-27,False,True,
2891,3061,Finlay McCreath,F McCreath,Scotland,1998-10-16,False,True,
2896,3066,Willem Ludick,W Ludick,South Africa,1997-03-20,False,True,
2898,3068,Conor McKerr,C McKerr,South Africa,1998-01-19,False,True,
2900,3070,Willem Mulder,W Mulder,South Africa,1998-02-19,False,True,
2906,3076,Sean Whitehead,S Whitehead,South Africa,1997-03-07,False,True,
2907,3077,Charith Asalanka,C Asalanka,Sri Lanka,1997-06-29,False,False,
2908,3078,Shammu Ashan,S Ashan,Sri Lanka,1998-01-09,False,True,
2912,3082,Wanindu Hasaranga,W Hasaranga,Sri Lanka,1997-07-29,False,True,
2913,3083,Asitha Fernando,AM Fernando,Sri Lanka,1997-07-31,False,True,
2915,3085,Lahiru Kumara,L Kumara,Sri Lanka,1997-02-13,False,False,
2916,3086,Kamindu Mendis,PHKD Mendis,Sri Lanka,1998-09-30,False,False,
2918,3088,Thilan Nimesh,T Nimesh,Sri Lanka,1997-11-29,False,True,
2924,3094,Michael Frew,M Frew,West India,1997-12-15,False,True,
2927,3097,Ryan John,R John,West India,1997-09-25,False,True,
2928,3098,Alzarri Joseph,A Joseph,West India,1996-11-20,False,True,
2931,3101,Keemo Paul,K Paul,West India,1998-02-21,False,True,
2932,3102,Gidron Pope,G Pope,West India,1996-11-24,False,False,
2933,3103,Odean Smith,O Smith,West India,1996-11-01,False,True,
2934,3104,Shamar Springer,S Springer,West India,1997-11-26,False,True,
2936,3106,Brandon Mavuta,B Mavuta,Zimbabwe,1997-04-03,False,True,
2938,3108,Jeremy Ives,J Ives,Zimbabwe,1996-12-25,False,True,
2940,3110,Wesley Madhevere,W Madhevere,Zimbabwe,2000-09-04,False,True,
2941,3111,Rugare Magarira,R Magarira,Zimbabwe,1997-04-27,False,True,
2942,3112,William Mashinge,W Mashinge,Zimbabwe,1996-10-06,False,True,
2943,3113,Kundai Matigimu,K Matigimu,Zimbabwe,1998-02-02,False,True,
2946,3116,Richard Ngarava,R Ngarava,Zimbabwe,1997-12-28,False,False,
2952,3122,Naveen-ul-Haq,Naveen-ul-Haq,Afghanistan,1999-09-23,False,True,
2954,3124,Shamilia Connell,S Connell,West India,1992-07-14,False,True,
2955,3125,Afy Fletcher,A Fletcher,West India,1987-03-17,False,True,
2956,3126,Hayley Matthews,H Matthews,West India,1998-03-19,False,True,
2958,3128,Shauna Kavanagh,S Kavanagh,Ireland,1992-04-21,False,True,
2960,3130,Robyn Lewis,R Lewis,Ireland,1999-07-21,False,True,
2961,3131,Ciara Metcalfe,C Metcalfe,Ireland,1979-09-29,False,False,
2969,3139,James Foster,J Foster,England,1980-04-15,False,True,
2982,3153,Asela Gunaratne,A Gunaratne,Sri Lanka,1986-01-08,True,True,
2983,3154,Kasun Rajitha,K Rajitha,Sri Lanka,1993-06-01,False,True,
2984,3155,Ryan Campbell,R Campbell,Hong Konger,1972-02-07,False,True,
2986,3157,Tanveer Ahmed,T Ahmed,Hong Konger,1997-09-18,False,True,
2988,3159,Chemar Holder,C Holder,West India,1998-03-03,False,True,
2989,3160,Leigh Kasperek,L Kasperek,New Zealand,1992-02-15,False,True,
2990,3161,Thamsyn Newton,T Newton,New Zealand,1995-06-03,False,True,
2991,3162,Anna Peterson,A Peterson,New Zealand,1990-09-12,False,True,
2992,3163,Hannah Rowe,H Rowe,New Zealand,1996-10-03,False,True,
2993,3164,Grace Harris,G Harris,Australia,1993-09-18,False,True,
2994,3165,Kristen Beams,K Beams,Australia,1984-11-06,False,True,
2995,3166,Veda Krishnamurthy,V Krishnamurthy,India,1992-10-16,False,True,
2997,3168,Rajeshwari Gayakwad,R Gayakwad,India,1991-06-01,False,True,
3000,3171,Brad Wheal,B Wheal,Scotland,1996-08-28,False,True,
3001,3172,Lauren Winfield,L Winfield,England,1990-08-16,False,True,
3002,3173,Sonia Odedra,S Odedra,England,1988-06-03,False,True,
3004,3175,Masabata Klaas,M Klaas,South Africa,1991-02-03,False,True,
3006,3177,Akshdeep Nath,A Nath,India,1993-05-10,True,True,
3007,3178,Shivil Kaushik,S Kaushik,India,1995-07-09,False,True,UNORTHODOX
3009,3180,Swapnil Singh,S Singh,India,1991-01-22,False,True,
3012,3183,Krunal Pandya,K Pandya,India,1991-03-24,False,False,
3015,3186,Nathu Singh,N Singh,India,1995-09-08,True,True,
3016,3187,Murugan Ashwin,M Ashwin,India,1990-09-08,True,True,LEG_SPIN
3021,3192,Deepti Sharma,D Sharma,India,1997-08-24,False,False,
3023,3194,Chadd Sayers,C Sayers,Australia,1987-08-31,False,True,
3024,3195,Mohammad Nawaz,M Nawaz,Pakistan,1994-03-21,False,False,
3025,3196,Rumman Raees,R Raees,Pakistan,1991-10-18,False,True,
3026,3197,Lauren Cheatle,L Cheatle,Australia,1998-11-06,False,False,
3028,3199,Ama Kanchana,A Kanchana,Sri Lanka,1991-04-07,False,True,
3030,3201,Sugandika Kumari,S Kumari,Sri Lanka,1990-10-05,False,False,
3031,3202,Harshitha Madhavi,H Madhavi,Sri Lanka,1998-06-29,False,False,
3032,3203,Nahida Akter,N Akter,Bangladesh,2000-03-02,False,True,
3035,3206,Tash Farrant,T Farrant,England,1996-05-29,False,False,
3040,3211,Yolani Fourie,Y Fourie,South Africa,1989-10-12,False,True,
3041,3212,Odine Kirsten,O Kirsten,South Africa,1994-07-28,False,True,
3046,3217,Qadeer Ahmed,Q Ahmed,Emirati,1985-11-15,False,True,
3050,3221,Bilal Khan,B Khan,Pakistan,1987-04-10,False,True,
3051,3222,Sumeet Verma,S Verma,India,1990-11-18,False,True,
3052,3223,Kanwar Abhinay,K Abhinay,India,1991-06-16,False,True,
3055,3226,Prashant Chopra,P Chopra,India,1992-10-07,False,True,
3057,3228,Nikhil Gangta,N Gangta,India,1992-09-01,False,True,
3058,3229,Gurvinder Singh,G Singh,India,1983-06-12,False,True,
3060,3231,Shresth Nirmohi,S Nirmohi,India,1997-06-15,False,True,
3061,3232,Raghav Dhawan,R Dhawan,India,1999-10-14,False,True,
3062,3233,Rahul Singh,R Singh,India,1992-09-12,False,False,
3063,3234,Ajay Rana,A Rana,India,1989-10-23,False,True,
3065,3236,Arjun Sharma,A Sharma,India,1996-05-25,False,False,
3070,3242,Nidish Rajagopal,N Rajagopal,India,,False,True,
3073,3245,Thameen Ansari,T Ansari,India,,False,True,
3079,3251,N Harissh,N Harissh,India,,False,True,
3084,3256,Vishal Dabholkar,V Dabholkar,India,1987-03-23,False,True,
3110,3282,Shoaib Ahmed,S Ahmed,India,1987-11-19,False,True,
3137,3309,Tabraiz Shamsi,T Shamsi,South Africa,1990-02-18,False,True,
3138,3310,Jake Ball,J Ball,England,1991-03-14,False,True,
3139,3311,Chaminda Bandara,C Bandara,Sri Lanka,1987-05-22,False,False,
3140,3312,Jeet Raval,J Raval,New Zealand,1988-09-22,False,False,
3141,3313,Barry McCarthy,B McCarthy,Ireland,1992-09-13,False,True,
3143,3315,Ruaidhri Smith,R Smith,Scotland,1994-08-05,False,True,
3144,3316,Mark Adair,M Adair,Ireland,1996-03-27,False,True,
3146,3318,Dawid Malan,D Malan,England,1987-09-03,False,False,
3147,3319,Tymal Mills,T Mills,England,1992-08-12,False,True,
3148,3320,Toby Roland-Jones,T Roland-Jones,England,1988-01-29,False,True,
3149,3321,Roston Chase,R Chase,West India,1992-03-22,False,True,
3153,3325,Hassan Ali,H Ali,Pakistan,1994-02-07,False,True,
3154,3326,Amila Aponso,A Aponso,Sri Lanka,1993-06-23,False,True,
3156,3328,Jacob Mulder,J Mulder,Ireland,1995-08-11,True,True,MEDIUM_SEAM
3157,3330,Ehsan Khan,E Khan,Hong Konger,1984-12-27,True,True,OFF_SPIN
3160,3333,Rovman Powell,R Powell,West India,1993-07-23,True,True,MEDIUM_SEAM
3161,3334,Kesrick Williams,K Williams,West India,1990-01-17,True,True,MEDIUM_SEAM
