,id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle
17255,18354,Soniya B Babu,S Babu,,1995-02-17,True,True,FAST_SEAM
17256,18355,Jumngam Tojum Basar,J Basar,,1989-09-25,True,True,FAST_SEAM
17257,18356,Nangbia Nangbia Yalum,N Yalum,,1995-06-11,True,False,FAST_SEAM
17258,18357,Runa Achyut Sarkar,R Sarkar,,1989-08-16,True,True,FAST_SEAM
17259,18358,Sarpik Tasar Lligu,S Lligu,,1991-03-18,False,True,ORTHODOX
17260,18359,Priyanka Ramesh Kurmi,P Kurmi,,1993-11-23,True,True,FAST_SEAM
17261,18360,Chingangbam Binomala Ch Chanu,C Chanu,,1993-02-11,True,True,FAST_SEAM
17262,18361,Hanjabam Prety Hanjabam Devi,H Devi,,2000-04-01,True,True,FAST_SEAM
17263,18362,Debala Kayenpaibam Chanu,D Chanu,,1997-04-02,True,True,FAST_SEAM
17264,18363,Khumanthem K Jeeteshwari,K Jeeteshwari,,1991-02-27,False,False,MEDIUM_SEAM
17265,18364,Koijam Ranjita K Devi,K Devi,,1994-05-02,True,True,MEDIUM_SEAM
17266,18365,Leihaorungbam Sanathoi L Devi,L Devi,,1996-08-07,True,True,MEDIUM_SEAM
17267,18366,Pheiroijam Ph Riya,P Riya,,2000-03-31,True,True,MEDIUM_SEAM
17268,18367,Rebika Oinam O,R O,,1995-04-01,True,True,LEG_SPIN
17269,18368,Senjam Ibeni S Devi,S Devi,,1997-03-07,True,True,MEDIUM_SEAM
17270,18369,Yaisana Ibonoubi Wangjam,Y Wangjam,,1999-02-24,True,True,FAST_SEAM
17271,18370,Pemkit Ongdhen Lepcha,P Lepcha,,1994-09-13,True,True,MEDIUM_SEAM
17272,18371,Sonam Yangzam Ramu Sherpa,S Sherpa,,1992-10-22,True,True,FAST_SEAM
17273,18372,Sujana Tula Rai,S Rai,,1988-04-16,True,True,FAST_SEAM
17274,18373,Prajakta Tularam Jogi,P Jogi,,1999-03-04,True,True,FAST_SEAM
17275,18374,Raveena Ramudar Singh,R Singh,,1995-11-29,True,True,FAST_SEAM
17276,18375,Varsha Nandlal Patle,V Patle,,1999-02-08,True,True,FAST_SEAM
17277,18376,Sanya Pavan Chourasia,S Chourasia,,1996-09-26,True,True,FAST_SEAM
17278,18377,Jyoti Dayanand Kumari,J Kumari,,1991-05-06,True,True,OFF_SPIN
17279,18378,Pragati Omanshu Singh,P Singh,,2000-09-25,True,False,FAST_SEAM
17280,18379,Preeti Dinesh Kumari,P Kumari,,2001-12-05,False,True,ORTHODOX
17281,18380,Rachna Santosh Singh,R Singh,,2002-08-15,True,True,FAST_SEAM
17282,18381,Sanjana Jay Ray,S Ray,,1992-12-10,True,True,OFF_SPIN
17283,18382,Yashita Shailendra Singh,Y Singh,,2006-12-29,True,True,FAST_SEAM
17284,18383,Pooja Vindeshwar Kumari,P Kumari,,1997-12-22,True,True,FAST_SEAM
17285,18384,Anamika Hawaldar Singh,A Singh,,1994-05-14,True,True,OFF_SPIN
17286,18385,Khushi Ravikant Yadav,K Yadav,,2004-11-27,True,True,FAST_SEAM
17287,18386,Shipra Ramesh Malvi,S Malvi,,1993-06-16,True,True,LEG_SPIN
17288,18387,Limatola Shilu Ao,L Ao,,1990-09-09,True,True,FAST_SEAM
17289,18388,Hming Lal Hlui,H Hlui,,1996-06-15,True,True,FAST_SEAM
17290,18389,Ngaih Luai Pari,N Pari,,1993-03-23,True,True,FAST_SEAM
17291,18390,Kavitha Manoharan M,K M,,1994-01-11,True,True,FAST_SEAM
17292,18391,M Malar Marimuthu K,M K,,1995-05-11,True,True,LEG_SPIN
17293,18392,Uma Maheswari Umapathy U,U U,,1996-06-03,True,True,FAST_SEAM
17294,18393,Ramya Raju R,R R,,1995-12-27,True,True,FAST_SEAM
17295,18394,Sathiya Chandirasegar B,S B,,1989-07-16,True,True,FAST_SEAM
17296,18395,Khushi Madan Bandekar,K Bandekar,,2001-10-28,True,True,FAST_SEAM
17297,18396,Darshini Neetinkumar Desai,D Desai,,1992-08-14,True,True,FAST_SEAM
17298,18397,Jyoti Ramayan Benbanshi,J Benbanshi,,1999-04-07,True,True,FAST_SEAM
17299,18398,Maitry Nitinbhai Patel,M Patel,,1993-01-13,True,True,FAST_SEAM
17300,18399,Heena Yamin Ansari,H Ansari,,1995-12-06,True,True,FAST_SEAM
17301,18400,Neha Jitendra Mehta,N Mehta,,1995-03-22,True,True,LEG_SPIN
17302,18401,Sapna Ramesh Chaudhary,S Chaudhary,,1993-08-20,True,True,OFF_SPIN
17303,18402,Sapna Karan Rani,S Rani,,1990-05-02,True,True,FAST_SEAM
17304,18404,Shivangi Rakesh Yadav,S Yadav,,2001-04-19,True,True,FAST_SEAM
17305,18405,Angelis Alos Turnia,A Turnia,,1992-07-23,True,True,OFF_SPIN
17306,18406,Rilakynti Subrita Wanroy,R Wanroy,,1994-07-15,True,True,MEDIUM_SEAM
17307,18407,Balasuklin Dispishes Marbaniang,B Marbaniang,,1995-07-02,True,True,FAST_SEAM
17308,18408,Ridashisha Srinly Sohphoh,R Sohphoh,,1998-11-05,True,True,FAST_SEAM
17309,18409,Rebeldalis Wellindro Syiemlieh,R Syiemlieh,,1989-03-26,True,True,FAST_SEAM
17310,18410,Jerinda Samson Kharchandy,J Kharchandy,,1990-10-10,True,True,OFF_SPIN
17311,18411,Polly Ganesh Tha Mawroh,P Mawroh,,1993-09-28,True,True,FAST_SEAM
17312,18412,Marlicadora Wallang Banteilang Ryntathiang,M Ryntathiang,,1998-03-26,True,True,MEDIUM_SEAM
17313,18413,Ravindepal Singh,R Singh,Canadian,1988-10-14,True,True,
17314,18414,Isaac Okpe,I Okpe,Nigerian,1995-07-06,True,True,
17315,18415,Sandeep Shreemantula,S Shreemantula,Omani,1991-11-10,True,True,
17316,18416,Aaqib Sulehri,A Sulehri,Omani,1992-09-05,True,True,
17317,18417,Manpreet Singh,M Singh,Singaporean,1994-10-05,True,True,
17318,18418,Selladore Kumar,S Kumar,Singaporean,1980-03-16,True,True,
17319,18419,Jyoti Lal Jeet Yadav,J Yadav,,1991-07-03,True,True,LEG_SPIN
17320,18420,Dareshasha Ganesh Mawroh,D Mawroh,,1986-09-07,True,True,FAST_SEAM
17321,18421,Joytilis Dibar Lyngdoh,J Lyngdoh,,1994-12-24,True,True,FAST_SEAM
17322,18422,Devansh Ravindra Tandel,D Tandel,,2000-11-09,False,True,MEDIUM_SEAM
17323,18423,Harshal Samdeep Senbhakta,H Senbhakta,,2000-12-24,True,False,OFF_SPIN
17324,18427,Aum Amishbhai Kanabar,A Kanabar,,2004-01-31,True,True,FAST_SEAM
17325,18428,Brij Mayank Kumar Shah,B Shah,,2004-06-17,False,True,ORTHODOX
17326,18429,Chaitanyaraj Chandrasinh Jadeja,C Jadeja,,2003-11-05,True,True,OFF_SPIN
17327,18430,Dax Anil Dhanani,D Dhanani,,2004-05-14,False,False,UNORTHODOX
17328,18431,Dhyey Pratik Mehta,D Mehta,,2004-04-12,True,True,FAST_SEAM
17329,18432,Mann Rajeshbhai Bhatt,M Bhatt,,2003-12-25,True,True,FAST_SEAM
17330,18433,Maurya Kameshbhai Ghoghari,M Ghoghari,,2005-12-21,False,False,ORTHODOX
17331,18434,Mehulrajsinh Viramdevsinh Parmar,M Parmar,,2003-09-25,True,True,FAST_SEAM
17332,18435,Rushi Santilal Chauhan,R Chauhan,,2004-11-10,True,True,OFF_SPIN
17333,18436,Saurav Suresh Sharma,S Sharma,,2004-07-01,True,False,FAST_SEAM
17334,18437,Veer Kamalbhai Kariya,V Kariya,,2005-04-04,False,False,FAST_SEAM
17335,18438,Suleman Riyazbhai Kasmani,S Kasmani,,2003-12-19,True,True,OFF_SPIN
17336,18439,Vansh Ishwarlal Rudani,V Rudani,,2004-08-08,False,False,ORTHODOX
17337,18440,Sultan Rashid Bhai Jokhiya,S Jokhiya,,2004-09-14,False,False,ORTHODOX
17338,18441,Viplove Gopal Nautiyal,V Nautiyal,,2006-02-27,True,False,FAST_SEAM
17339,18442,Ashley Patrick Dsouza,A Dsouza,,2004-04-21,True,True,OFF_SPIN
17340,18443,Kunjan Sunil Badgujar,K Badgujar,,2003-12-11,False,True,ORTHODOX
17341,18444,Pranay Satish Shetty,P Shetty,,2004-02-09,True,True,FAST_SEAM
17342,18445,Ritesh Hanamant Nalawade,R Nalawade,,2004-01-11,True,True,OFF_SPIN
17343,18446,Swayam Pradeep Waghmare,S Waghmare,,2003-10-01,True,True,OFF_SPIN
17344,18447,Anant Amit Chauhan,A Chauhan,,2005-11-10,False,True,UNORTHODOX
17345,18448,Varun V Venkateswaran,V Venkateswaran,,2004-11-25,True,True,FAST_SEAM
17346,18449,Sai Hariram Karthikeya Prasad S,S S,,2004-12-21,True,True,FAST_SEAM
17347,18450,Sai Satwik Venkata Satya Kandukuri,S Kandukuri,,2005-09-03,True,True,FAST_SEAM
17348,18451,Kushwanth Sunil Kumar Silora,K Silora,,2005-09-14,True,True,LEG_SPIN
17349,18452,Shree Varshan Giridhar K,S K,,2005-01-16,True,True,FAST_SEAM
17350,18453,Surya Vijaya Bhaskar Kottappurath Thekkeveetil,S Kottappurath Thekkeveetil,,2005-05-06,False,True,ORTHODOX
17351,18454,Arjun Vengatesh Lakshmi,A Lakshmi,,2004-09-27,False,True,ORTHODOX
17352,18455,Jashwanth Rajinikanth Shreeram,J Shreeram,,2004-11-17,True,True,LEG_SPIN
17353,18456,Mukesh Murugavel S,M S,,2004-10-03,True,True,FAST_SEAM
17354,18457,Rahul Srawan M Muthamizhan,R Muthamizhan,,2004-05-31,True,True,MEDIUM_SEAM
17355,18458,Nithiyananda R Raman,N Raman,,2005-01-07,False,False,ORTHODOX
17356,18459,Karan Kumar Bhagwan Meena,K Meena,,2002-12-03,True,False,FAST_SEAM
17357,18460,Aditi Sunil Chauhan,A Chauhan,,2004-05-27,True,True,FAST_SEAM
17358,18461,Geeta Khagendra Kumari,G Kumari,,2001-09-25,True,True,OFF_SPIN
17359,18462,Neetu Ramlal Sharma,N Sharma,,2002-12-01,True,True,FAST_SEAM
17360,18463,Ritika Tara Chand Jain,R Jain,,1995-06-30,True,True,LEG_SPIN
17361,18464,Sabee Anish Ahmad Babu,S Babu,,2004-09-01,True,True,FAST_SEAM
17362,18465,ZO Nun Z Fela,Z Fela,,2006-03-07,True,True,FAST_SEAM
17363,18466,ZO Eng Van Kima,Z Kima,,2005-04-24,True,True,LEG_SPIN
17364,18467,Nipun Atul Chatrath,N Chatrath,,2003-10-28,True,True,LEG_SPIN
17365,18468,Swapnanil Sujit Sen,S Sen,,2004-03-28,True,True,FAST_SEAM
17366,18469,Shivam Ashwani Kumar,S Kumar,,2004-11-05,True,True,LEG_SPIN
17367,18470,Vivek Chandrasekhar Krishnagiri,V Krishnagiri,,2004-02-25,True,True,FAST_SEAM
17368,18471,Rishabh Rakam Bansal,R Bansal,,2002-12-12,True,True,FAST_SEAM
17369,18473,Ansh Tandon,A Tandon,Emirati,2001-11-08,True,False,MEDIUM_SEAM
17370,18474,Kyle Abbott,K Abbott,English,2019-10-19,True,True,
17371,18476,Edward Byrom,E Byrom,English,2019-10-19,True,True,
17372,18478,Hardus Viljoen,H Viljoen,English,2019-10-19,True,True,
17373,18479,Marchant de Lange,M Lange,English,2019-10-19,True,True,
17374,18480,Cameron Delport,C Delport,English,2019-10-19,True,True,
17375,18481,Leus Du Plooy,L Plooy,English,2019-10-19,True,True,
17376,18485,Simon Harmer,S Harmer,English,2019-10-19,True,True,
17377,18486,Colin Ingram,C Ingram,English,2019-10-19,True,True,
17378,18490,Wayne Madsen,W Madsen,English,2019-10-19,True,True,
17379,18494,Wayne Parnell,W Parnell,English,2019-10-19,True,True,
17380,18496,Ravi Rampaul,R Rampaul,English,2019-10-19,True,True,
17381,18497,Delray Rawlins,D Rawlins,English,2019-10-19,True,True,
17382,18498,Rilee Rossouw,R Rossouw,English,2019-10-19,True,True,
17383,18502,Nathan Sowter,N Sowter,English,2019-10-19,True,True,
17384,18503,Ryan Ten Doeschate,R Doeschate,English,2019-10-19,True,True,
17385,18506,Roelof Van der Merwe,R Merwe,English,2019-10-19,True,True,
17386,18509,Dane Vilas,D Vilas,English,2019-10-19,True,True,
17387,18510,David Wiese,D Wiese,English,2019-10-19,True,True,
17388,18511,Aahan Achar,A Achar,,1999-03-30,False,False,ORTHODOX
17389,18529,Nathan Rimmington,N Rimmington,English,2019-10-19,True,True,
17390,18530,Divyansh Anish Garg,D Garg,,2003-11-04,True,True,FAST_SEAM
17391,18531,Sanpreet Jaswinder Sekhon,S Sekhon,,2004-10-21,True,True,FAST_SEAM
17392,18532,Durga Balaji Lakshmi Pittala,D Pittala,,2005-06-02,True,True,MEDIUM_SEAM
17393,18533,Ravi Nagendra Singh,R Singh,,2004-08-16,True,True,LEG_SPIN
17394,18534,Sachin Kumar Virendra Mishra,S Mishra,,2003-09-07,True,True,FAST_SEAM
17395,18535,Mst Shanjida Maghla,M Maghla,,,False,False,MEDIUM_SEAM
17396,18537,Swayam Rajat Kumar,S Kumar,,2004-01-26,True,True,OFF_SPIN
17397,18538,Jake Gibson,J Gibson,,,True,True,MEDIUM_SEAM
17398,18539,Sadia Iqbal,S Iqbal,Pakistani,1995-08-05,True,True,MEDIUM_SEAM
17399,18541,Shawnisha Hector,S Hector,,,True,True,FAST_SEAM
17400,18542,Aaliyah Alleyne,A Alleyne,West Indian,1994-11-11,True,True,MEDIUM_SEAM
17401,18543,Bhanu Jagadish Pania,B Pania,,1996-09-04,True,True,FAST_SEAM
17402,18544,Abhishek Jasmin Sopariwala,A Sopariwala,,1996-12-16,True,True,OFF_SPIN
17403,18545,Denis Arvindbhai Patel,D Patel,,1997-07-07,False,False,ORTHODOX
17404,18546,Krutik Prafulkumar Patel,K Patel,,1997-07-05,True,True,FAST_SEAM
17405,18547,Pavan Prakashkumar Inamdar,P Inamdar,,1999-03-04,False,True,ORTHODOX
17406,18548,Nikhil Dharmendra Pandey,N Pandey,,1998-01-18,True,True,FAST_SEAM
17407,18549,Vriitya Aravind,V Aravind,Emirati,2002-06-11,True,True,MEDIUM_SEAM
17408,18550,Avinash Satya Rao Pyla,A Pyla,,2000-07-07,True,True,FAST_SEAM
17409,18551,Biman Tarun Ghosh,B Ghosh,,1997-10-23,True,True,OFF_SPIN
17410,18552,Durgesh Kumar Sewji Dubey,D Dubey,,1998-01-20,False,True,FAST_SEAM
17411,18553,Pratap Alok Ghatak,P Ghatak,,1997-09-18,True,True,LEG_SPIN
17412,18554,Rohit Awadhesh Kumar,R Kumar,,1999-09-15,True,True,LEG_SPIN
17413,18555,Sourav Gopal Halder,S Halder,,1997-08-27,True,True,OFF_SPIN
17414,18556,Swarnadeep Gopeswar Ghosh,S Ghosh,,1997-02-27,True,False,OFF_SPIN
17415,18557,Abhiram Hrithwik Ch,A Ch,,1997-06-19,True,True,OFF_SPIN
17416,18558,Abin Mathai Mathew,A Mathew,,1997-11-05,True,True,FAST_SEAM
17417,18559,Anandhu Shaji Panicker,A Panicker,,1996-10-16,True,True,FAST_SEAM
17418,18560,Bharath Soorya M,B M,,1997-04-09,True,True,FAST_SEAM
17419,18561,Rahul Chandran R S,R R S,,1998-04-17,False,False,FAST_SEAM
17420,18562,Riyaz Abdul Razak P A,R P A,,1998-06-16,True,True,FAST_SEAM
17421,18563,Aditya Gavendra Singh,A Singh,,2001-04-05,True,True,FAST_SEAM
17422,18564,Abhisek Ashok Giri,A Giri,,1996-12-19,True,True,OFF_SPIN
17423,18565,Jyoti Ranjan Debananda Dalai,J Dalai,,1999-10-19,True,True,FAST_SEAM
17424,18566,Nishikanta Sukant Pattanaik,N Pattanaik,,1996-11-10,True,True,FAST_SEAM
17425,18567,Prasant Sanatan Rana,P Rana,,1998-07-05,True,True,FAST_SEAM
17426,18568,Santosh Haladhar Jena,S Jena,,2001-11-22,True,True,FAST_SEAM
17427,18569,Sukesh Kumar Mantosh Heera,S Heera,,1998-12-11,True,False,FAST_SEAM
17428,18570,Vishal Murli Ranglani,V Ranglani,,1998-12-15,True,True,FAST_SEAM
17429,18571,Swapnil Vivek Bivalkar,S Bivalkar,,1996-12-27,True,True,FAST_SEAM
17430,18572,Rupen Dinesh Chaurasia,R Chaurasia,,1998-07-20,True,True,FAST_SEAM
17431,18573,Prateek Harkh Patle,P Patle,,1999-12-13,True,True,FAST_SEAM
17432,18574,Piyush Santosh Sohane,P Sohane,,1997-01-01,True,True,FAST_SEAM
17433,18575,Monil Kishor Soni,M Soni,,1998-02-12,False,False,FAST_SEAM
17434,18576,Mohammed Shahid Siraj Ahmed Khan,M Khan,,1996-10-09,True,True,FAST_SEAM
17435,18577,Kunal Narendra Thorat,K Thorat,,1996-10-30,True,True,OFF_SPIN
17436,18578,Adesh Pandurang Adavkar,A Adavkar,,1998-12-13,True,False,FAST_SEAM
17437,18579,Arun Singh Kushbir Pundhir,A Pundhir,,1999-01-12,True,True,OFF_SPIN
17438,18580,Himanshu Suresh Batra,H Batra,,1996-12-11,True,False,FAST_SEAM
17439,18581,Vikram Ramesh Mehra,V Mehra,,1999-10-10,True,True,FAST_SEAM
17440,18582,Yuvraj Narendar Singh,Y Singh,,2004-12-25,True,True,FAST_SEAM
17441,18583,Akshay Babu Deep,A Deep,,1998-11-04,True,True,FAST_SEAM
17442,18584,Deeptesh Dattaram Salgaonkar,D Salgaonkar,,1999-12-26,True,True,FAST_SEAM
17443,18585,Heramb Shankar Parab,H Parab,,1997-12-17,False,False,ORTHODOX
17444,18586,Prathmesh Chandrakant Dongare,P Dongare,,2001-04-30,True,True,OFF_SPIN
17445,18587,Sanat Santosh Mhapne,S Mhapne,,1999-06-08,True,True,FAST_SEAM
17446,18588,Sandeep Chandrika Navik,S Navik,,1999-10-12,False,True,ORTHODOX
17447,18589,Soham Sameer Panvalkar,S Panvalkar,,2000-03-02,False,False,FAST_SEAM
17448,18590,Sweekar Santosh Parab,S Parab,,1999-11-05,True,True,FAST_SEAM
17449,18591,Vasu Sunil Tiwari,V Tiwari,,1999-11-11,True,True,FAST_SEAM
17450,18592,Vishal Dharmendra Yadav,V Yadav,,2001-12-09,True,True,FAST_SEAM
17451,18593,Yogesh Suhas Kauthankar,Y Kauthankar,,2000-12-13,True,True,LEG_SPIN
17452,18594,C Abhinav Anand Tej,C Tej,,2001-12-16,True,False,OFF_SPIN
17453,18595,Shaunak Sachin Kulkarni,S Kulkarni,,2001-03-08,True,True,LEG_SPIN
17454,18596,Yash Ajay Gupta,Y Gupta,,1997-12-01,True,True,FAST_SEAM
17455,18597,Sai Shravan Venkataramana M,S M,,1997-07-24,True,True,FAST_SEAM
17456,18598,Atul Kumar Mahender Vyas,A Vyas,,1997-10-03,True,True,FAST_SEAM
17457,18599,Vinay Dharmveer Yadav,V Yadav,,2001-10-20,True,True,FAST_SEAM
17458,18600,Vamshi Satish Krishna,V Krishna,,2001-06-19,True,False,FAST_SEAM
17459,18601,Gaurav Rammanohar Thakur,G Thakur,,2000-12-09,True,True,FAST_SEAM
17460,18602,Sunil Dannana Aravind,S Aravind,,2000-11-04,True,True,OFF_SPIN
17461,18603,Kadimi Vikas Bhaskar Rao,K Rao,,1998-11-04,True,True,OFF_SPIN
17462,18604,Raju Surendar Yadav,R Yadav,,1997-01-05,True,False,FAST_SEAM
17463,18605,Lingala Chaitanya Ram Prasad Prasad,L Prasad,,2001-05-03,True,True,FAST_SEAM
17464,18606,Abhishek Patel Reddy,A Reddy,,1999-09-21,True,True,FAST_SEAM
17465,18607,Mohd Vikar Kayum,M Kayum,,1999-02-25,False,False,ORTHODOX
17466,18608,Ajay Mallesham Nangunuri,A Nangunuri,,2000-03-01,True,True,FAST_SEAM
17467,18609,Nikhil Chander Parwani,N Parwani,,1997-10-06,True,True,FAST_SEAM
17468,18610,Naveen Kumar Prasad Swargam,N Swargam,,1997-03-29,False,False,FAST_SEAM
17469,18611,Aditya Suresh More,A More,,2000-06-26,False,True,ORTHODOX
17470,18612,Ignacius Pankaj Joseph Kullu,I Kullu,,1998-07-31,True,True,OFF_SPIN
17471,18613,Jehu Jeremiah Anderson,J Anderson,,1999-11-12,True,True,FAST_SEAM
17472,18614,Rajesh Manoj Kumar,R Kumar,,1996-09-15,True,True,OFF_SPIN
17473,18615,Ranjeet Surendra Kumar,R Kumar,,1996-11-16,True,True,FAST_SEAM
17474,18616,Thokchom Anand Singh,T Singh,,1999-04-10,True,True,FAST_SEAM
17475,18617,Anoubam Puinachandra Sharma,A Sharma,,1997-05-05,True,True,FAST_SEAM
17476,18618,Charoibam Tyson Singh,C Singh,,1998-02-10,False,True,FAST_SEAM
17477,18619,Gautam Deben Soubam,G Soubam,,1998-01-23,True,False,LEG_SPIN
17478,18620,Khangembam Santosh Singh,K Singh,,1999-05-30,True,True,OFF_SPIN
17479,18621,Laishram Ronson Singh,L Singh,,1997-01-18,True,True,FAST_SEAM
17480,18622,Loktongbam Santosh Bhagirat Meitei,L Meitei,,1998-04-01,True,True,OFF_SPIN
17481,18623,Sheik Jaali Ahmed Muhibullah Chisti,S Chisti,,1997-03-03,True,True,FAST_SEAM
17482,18624,Suraj Singh Kumar Nongmaithem,S Nongmaithem,,1997-12-28,True,True,OFF_SPIN
17483,18625,Vignesh G Ganesan,V Ganesan,,1998-04-27,True,False,OFF_SPIN
17484,18626,Gautham Srinivas Babu Ramani Babu,G Ramani Babu,,1998-06-15,True,True,MEDIUM_SEAM
17485,18627,Ilango Ganesan K,I K,,1998-02-05,True,True,FAST_SEAM
17486,18628,Natarajan Kuzhandaivelu K,N K,,1998-05-12,True,True,FAST_SEAM
17487,18629,Mathan Magadevan M,M M,,1998-04-26,True,True,FAST_SEAM
17488,18630,Lourdhuraj Mark M,L M,,1998-04-07,False,True,FAST_SEAM
17489,18631,Nagur Babu Narayana Murthy Kaladi,N Kaladi,,1997-07-14,True,True,FAST_SEAM
17490,18632,Aravind Madhivanan M,A M,,1998-09-11,True,True,FAST_SEAM
17491,18633,Sudhanshu Mohan Kumar,S Kumar,,1996-09-17,True,True,FAST_SEAM
17492,18634,Kinara Basant Rai,K Rai,,1998-01-19,True,True,FAST_SEAM
17493,18635,Chandan Nandlal Kumar,C Kumar,,1998-11-14,True,True,FAST_SEAM
17494,18636,Kamaran Maqsood Ahmad,K Ahmad,,1999-03-07,True,True,LEG_SPIN
17495,18637,Manoj Beth Bhadur Chettri,M Chettri,,1999-11-16,True,True,FAST_SEAM
17496,18638,Ranjeet Birendra Tiwari,R Tiwari,,1999-11-20,True,True,OFF_SPIN
17497,18639,Supriyo Salil Chanda,S Chanda,,1999-03-22,True,True,FAST_SEAM
17498,18640,Arien Bonchang Bijen Sangma,A Sangma,,1999-02-01,True,False,MEDIUM_SEAM
17499,18641,Success R Principal Marak,S Marak,,1999-01-01,True,True,OFF_SPIN
17500,18642,Romel Sario Shiningstar Jyrwa,R Jyrwa,,2000-09-05,True,True,FAST_SEAM
17501,18643,Arvind Lakhandew Kumar,A Kumar,,1999-01-25,False,False,FAST_SEAM
17502,18644,Bonkam Killon Morak,B Morak,,1998-01-06,True,True,FAST_SEAM
17503,18645,Dathrangki Pyncheki Pariat,D Pariat,,1999-02-26,True,True,FAST_SEAM
17504,18646,Rohit Bobby Rai,R Rai,,1998-05-10,True,True,FAST_SEAM
17505,18647,Roshan Kesari Rahul Warbah,R Warbah,,2000-02-02,True,True,FAST_SEAM
17506,18648,Gurmehr Gurjeet Chona,G Chona,,2000-02-07,True,True,FAST_SEAM
17507,18649,Junjun Derising Mongsrang Sangma,J Mongsrang Sangma,,1998-06-14,False,False,FAST_SEAM
17508,18650,Himan Sunit Kumar Phukan,H Phukan,,1998-02-09,True,True,LEG_SPIN
17509,18651,Jamereffer Tindar Marbaniang,J Marbaniang,,1997-07-13,True,True,FAST_SEAM
17510,18652,Pankaj Bhanu Mandal,P Mandal,,1996-11-20,True,True,FAST_SEAM
17511,18653,Ihoto Kihoyi Yepthomi,I Yepthomi,,1997-12-28,True,True,FAST_SEAM
17512,18654,Vivek Vikas Bhatu,V Bhatu,,1996-10-15,True,True,OFF_SPIN
17513,18656,Sahil Dattatray Kad,S Kad,,2005-08-12,False,False,ORTHODOX
17514,18657,Himanshu Anil Chauhan,H Chauhan,,2006-09-17,True,True,FAST_SEAM
17515,18658,Abhishek Askaran Bajaj,A Bajaj,,1998-10-03,True,False,LEG_SPIN
17516,18659,Armaan Singh Avtar Gurna,A Gurna,,1998-02-03,True,True,OFF_SPIN
17517,18660,Gurnoor Singh Sukhveer Brar,G Brar,,2000-05-25,True,False,FAST_SEAM
17518,18661,Panini Davinder Arora,P Arora,,1998-10-31,True,True,OFF_SPIN
17519,18662,Ravi Ram Kant,R Kant,,1998-09-20,True,True,FAST_SEAM
17520,18663,Simranpal Nirmal Singh,S Singh,,1997-05-06,True,True,OFF_SPIN
17521,18664,Vishwanath Pratap Rajkumar Singh,V Singh,,1998-06-18,True,True,OFF_SPIN
17522,18665,Rohit Kuldeep Singh Dhanda,R Dhanda,,1997-11-19,True,True,FAST_SEAM
17523,18666,Krishan Madan Rana,K Rana,,1999-05-15,True,True,FAST_SEAM
17524,18667,Manish Joginder Tehlan,M Tehlan,,1996-11-12,True,True,OFF_SPIN
17525,18668,Pankaj Ramesh Yadav,P Yadav,,1999-10-10,True,True,LEG_SPIN
17526,18669,Robin Rajender Singh,R Singh,,1997-09-12,True,True,FAST_SEAM
17527,18670,Sachin Surender Yadav,S Yadav,,2000-08-30,True,True,OFF_SPIN
17528,18671,Sunny Bhagwan Shankwar,S Shankwar,,1998-09-30,True,True,FAST_SEAM
17529,18672,Manan Manoj Parmar,M Parmar,,1999-02-02,True,True,FAST_SEAM
17530,18673,Nirav Rajeshbhai Jethva,N Jethva,,1998-10-24,True,True,FAST_SEAM
17531,18674,Prashant Sureshbhai Mandaviya,P Mandaviya,,1998-04-30,False,False,ORTHODOX
17532,18675,Samir Mohmadd Pathan,S Pathan,,1999-11-02,True,True,OFF_SPIN
17533,18676,Umang Rajubhai Sakariya,U Sakariya,,1999-07-10,True,True,FAST_SEAM
17534,18677,Akshat Gautam Mehta,A Mehta,,2002-11-16,True,False,FAST_SEAM
17535,18678,Aman Virendra Singh,A Singh,,2000-10-05,True,True,LEG_SPIN
17536,18679,Hitesh Nand Sharma,H Sharma,,1997-12-21,True,True,FAST_SEAM
17537,18680,Pankaj Krishna Yadav,P Yadav,,1998-02-02,True,True,FAST_SEAM
17538,18681,Hameer Singh Rathore,H Rathore,,1999-12-06,True,True,FAST_SEAM
17539,18682,Deepak Rajendra Choudhary,D Choudhary,,1997-11-23,True,True,FAST_SEAM
17540,18683,Saroj Devi Shankar Rai,S Rai,,1996-10-14,False,False,FAST_SEAM
17541,18684,Gowrishankar Duraisamy P,G P,,1999-07-14,True,True,FAST_SEAM
17542,18685,Abul Hasan Shaik Khalid,A Khalid,,1998-11-01,True,True,LEG_SPIN
17543,18686,Madhav Prakash Bajaj,M Bajaj,,2000-05-06,False,False,ORTHODOX
17544,18687,Rahul Aravind Vernekar,R Vernekar,,1997-07-31,True,True,FAST_SEAM
17545,18688,Ajay Gopal Sonu T,A Sonu T,,1999-10-10,True,True,LEG_SPIN
17546,18689,Ashish Rajendra Kumar,A Kumar,,1998-09-01,False,True,ORTHODOX
17547,18690,Prem Kumar Chourasiya,P Chourasiya,,1998-02-01,True,True,OFF_SPIN
17548,18691,Roni Devendra Kumar,R Kumar,,1998-02-07,True,True,OFF_SPIN
17549,18692,Saurabh Chandra Shekhar,S Shekhar,,1999-12-20,True,True,FAST_SEAM
17550,18693,Jai Prakash Umesh Yadav,J Yadav,,1997-12-09,False,False,FAST_SEAM
17551,18695,Abhilash Bikash Sinha,A Sinha,,1999-11-12,True,True,FAST_SEAM
